_id,timestamp,sourceip,port_service,event_description,status,logtype,region_id,region_name,region_code,macro_region,_score,headers_http_request_method,sap_app_env,http_status_code,is_security_event
f1dc6cdc-be4e-4a28-b44c-9d67ba041044,2026-04-22 04:11:29+00:00,189.27.174.190,PATCH eu-2.sap-services.internal,CPU utilization at 88% for sap-ariba — performance threshold exceeded.,200,PERF,EU-001,Europe (2),EU-2,Europe,0.7045,PATCH,development,200.0,False
79ba7133-8f62-45bf-a553-bf4d60ee258f,2026-04-22 04:11:29+00:00,138.32.250.237,GET cl-scl.sap-services.internal,SSL certificate for sap-s4hana-sales expires in 14 days.,408,WARNING,SA-002,Chile | Santiago,CL-SCL,South America,0.653,GET,production,408.0,False
bf8e02e7-89bf-4059-a13f-a71cc94e9bd0,2026-04-22 04:11:29+00:00,213.161.159.227,GET us-sac.sap-services.internal,Connection pool saturation at 88% for sap-s4hana-sales.,200,PERF,NA-028,"USA | Sacramento, CA",US-SAC,North America,0.9925,GET,staging,200.0,False
d2d35cab-0e25-41e9-99f4-105a1b9c5fc3,2026-04-22 04:11:30+00:00,208.223.2.195,PATCH it-hpe.sap-services.internal,Cache hit ratio dropped to 18% for sap-ariba — increased backend load on SOAP.,200,PERF,EU-018,Italy | HPE CE (Primary),IT-HPE,Europe,0.5515,PATCH,production,200.0,False
a960d952-69f4-4ae5-b5dc-576f5b34b652,2026-04-22 04:11:30+00:00,192.168.8.34,DELETE ch-zrh2.sap-services.internal,Authentication error calling sap-concur.,400,ERROR,EU-031,Switzerland | Zürich,CH-ZRH2,Europe,0.7692,DELETE,development,400.0,True
67999ab9-1f2a-4ea8-94a5-90287dd44497,2026-04-22 04:11:30+00:00,143.57.176.84,DELETE ie.sap-services.internal,Policy compliance check passed for sap-data-sphere.,200,AUDIT,EU-016,Ireland,IE,Europe,0.5992,DELETE,staging,200.0,False
715d605e-f52e-4e23-92a1-a0eac8c47377,2026-04-22 04:11:30+00:00,209.18.251.195,DELETE us-mks.sap-services.internal,Payload 42 bytes sent to sap-successfactors.,200,DEBUG,NA-023,"USA | Moncks Corner, SC",US-MKS,North America,0.6692,DELETE,qa,200.0,False
bd5af80d-5dbe-47aa-b0f2-86a5db3f53de,2026-04-22 04:11:31+00:00,216.197.199.15,DELETE us-qcy.sap-services.internal,Cross-tenant data access attempt detected and blocked on sap-successfactors via BTP-Event.,200,AUDIT,NA-027,"USA | Quincy, WA",US-QCY,North America,0.9299,DELETE,sandbox,200.0,False
6e012e27-d0ff-44c0-9de8-e9d0a1c11429,2026-04-22 04:11:31+00:00,30.175.227.138,PUT tw-cha.sap-services.internal,Report generation for sap-btp-cf finished successfully.,200,INFO,AS-019,Taiwan | Changhua County,TW-CHA,Asia,0.5125,PUT,sandbox,200.0,False
ba032784-bea0-4771-93d2-6eb3dbecff9f,2026-04-22 04:11:32+00:00,249.129.196.46,POST se-sto.sap-services.internal,Scheduled maintenance window completed for sap-fiori-launchpad — all services nominal.,200,INFO,EU-028,Sweden | Stockholm,SE-STO,Europe,0.5186,POST,sandbox,200.0,False
6be0425f-2c57-41d8-a162-ddcca1d01944,2026-04-22 04:11:32+00:00,88.72.40.56,PUT ie.sap-services.internal,Rate limit threshold at 80% for sap-analytics-cloud.,200,WARNING,EU-016,Ireland,IE,Europe,0.9986,PUT,staging,200.0,False
55f24277-85c8-4c5f-a046-0d63c65066ed,2026-04-22 04:11:32+00:00,88.29.76.112,PATCH us-or.sap-services.internal,Deadlock detected in sap-btp-cf database transaction via OData.,502,ERROR,NA-026,USA | Oregon,US-OR,North America,0.6041,PATCH,staging,502.0,True
04096277-4d74-46d7-82ac-5831378bb0dc,2026-04-22 04:11:32+00:00,209.18.251.195,PUT at-vie2.sap-services.internal,Retry policy evaluated: next attempt in 2 s for sap-ariba.,200,DEBUG,EU-003,Austria | Vienna (2),AT-VIE2,Europe,0.7592,PUT,staging,200.0,False
c3c67b38-1767-4c09-8c26-a276eb2409a5,2026-04-22 04:11:32+00:00,220.141.26.13,DELETE us-azc.sap-services.internal,Slightly elevated request rate from one session on sap-ariba — still within limits.,200,SECURITY,NA-011,USA | Azure US Central,US-AZC,North America,0.8677,DELETE,sandbox,200.0,True
8ef61e15-2655-4d9b-a876-a43c575dfd52,2026-04-22 04:11:33+00:00,177.52.183.80,GET cn-n3.sap-services.internal,SAP Joule grounding retrieval returned 0 results for sap-btp-cf query via BAPI.,500,ERROR,AS-004,China | North 3,CN-N3,Asia,0.6932,GET,development,500.0,True
094223f0-9f3c-4670-909b-01577db71b03,2026-04-22 04:11:33+00:00,95.91.54.172,PATCH il-tlv.sap-services.internal,Retry attempt 2/3 for sap-concur.,206,WARNING,MEA-003,Israel | Tel Aviv,IL-TLV,Middle East & Africa,0.5746,PATCH,qa,206.0,False
98474446-52ab-4784-aa8c-5dbe649c4f72,2026-04-22 04:11:33+00:00,130.156.51.40,PATCH no-osl.sap-services.internal,Access pattern slightly different from recent history on sap-fiori-launchpad via IDOC.,200,SECURITY,EU-024,Norway | Oslo,NO-OSL,Europe,0.8863,PATCH,production,200.0,True
69f4569f-79b9-4264-a8e5-910d44f2143e,2026-04-22 04:11:33+00:00,36.109.47.72,POST my-kul.sap-services.internal,Same user logged in from two locations on sap-concur — common with VPN usage.,201,SECURITY,AS-015,Malaysia | Selangor (ex-Kuala Lumpur),MY-KUL,Asia,0.5238,POST,development,201.0,True
c62e0841-1812-46d3-b682-e375af90147e,2026-04-22 04:11:33+00:00,103.172.167.96,POST us-ste.sap-services.internal,LLM output schema validated against expected JSON structure for sap-ariba via IDOC.,200,INFO,NA-030,"USA | Sterling, VA",US-STE,North America,0.7943,POST,staging,200.0,False
974ddda0-4f5a-4f17-9c0c-1fc38a38f322,2026-04-22 04:11:34+00:00,208.223.2.195,DELETE us-ia2.sap-services.internal,Connection timeout to sap-data-sphere via RFC.,400,ERROR,NA-021,USA | Iowa (2),US-IA2,North America,0.8958,DELETE,production,400.0,True
24958509-8d94-4e50-85db-ffe1f7165ebc,2026-04-22 04:11:34+00:00,31.64.58.17,PATCH th-bkk.sap-services.internal,Configuration drift detected between sap-fiori-launchpad instances on OData.,200,WARNING,AS-020,Thailand | Bangkok,TH-BKK,Asia,0.7073,PATCH,development,200.0,False
55a2cb6b-c654-4999-8311-e82e2dec3813,2026-04-22 04:12:36+00:00,192.168.0.173,PUT sg.sap-services.internal,LLM inference request dispatched from sap-data-sphere to RFC successfully.,204,INFO,AS-016,Singapore,SG,Asia,0.964,PUT,qa,204.0,False
fdfe8656-e4d5-4499-8da0-2ae3d1e81100,2026-04-22 04:12:36+00:00,238.139.194.187,PUT us-cos2.sap-services.internal,Heartbeat received from sap-s4hana-finance via BTP-Event.,200,INFO,NA-015,"USA | Colorado Springs, CO (2)",US-COS2,North America,0.9455,PUT,staging,200.0,False
0dfb61a4-e670-45ba-9487-a9816d3a8626,2026-04-22 04:12:37+00:00,192.168.1.64,DELETE us-or.sap-services.internal,Critical configuration key missing for sap-ariba — service cannot start via REST.,400,ERROR,NA-026,USA | Oregon,US-OR,North America,0.9329,DELETE,qa,400.0,True
2fd92e56-056f-435f-9b49-2c38e87ffa14,2026-04-22 04:12:38+00:00,36.109.47.72,DELETE ca-tor.sap-services.internal,Warm standby instance activated for sap-data-sphere on BAPI.,200,INFO,NA-004,Canada | Toronto,CA-TOR,North America,0.8721,DELETE,development,200.0,False
4545f237-83fa-4929-ab74-1284b93bddd6,2026-04-22 04:12:38+00:00,246.196.87.27,DELETE ae-dxb2.sap-services.internal,SAP Joule intent classification failed — no matching skill found for sap-data-sphere.,500,ERROR,MEA-015,United Arab Emirates | Dubai (2),AE-DXB2,Middle East & Africa,0.6287,DELETE,development,500.0,True
622f5b0e-b6ee-4b1e-876b-68351d546559,2026-04-22 04:12:39+00:00,144.138.68.192,DELETE au-syd.sap-services.internal,Unexpected HTTP 500 from sap-concur.,404,ERROR,AU-002,Australia | Sydney,AU-SYD,Australia,0.6023,DELETE,staging,404.0,True
45b779b1-5768-454c-8aef-2bee71b868a2,2026-04-22 04:12:39+00:00,69.180.240.175,PATCH nl-ams2.sap-services.internal,Scheduled task for sap-analytics-cloud executed without issues.,200,INFO,EU-021,Netherlands | Amsterdam (2),NL-AMS2,Europe,0.6301,PATCH,sandbox,200.0,False
70191529-04d7-4f48-a95a-4b48b9152b71,2026-04-22 04:12:39+00:00,41.117.1.245,DELETE us-dls.sap-services.internal,Anomalous query pattern detected on sap-s4hana-finance — flagged for security review via REST.,201,AUDIT,NA-032,"USA | The Dalles, OR",US-DLS,North America,0.855,DELETE,sandbox,201.0,False
55dd31f4-14dc-4a6b-98c6-aafe20e7d40a,2026-04-22 04:12:39+00:00,177.52.183.80,POST id-jkt.sap-services.internal,API consumer REST approaching rate limit for sap-ariba — 90% consumed.,200,WARNING,AS-011,Indonesia | Jakarta,ID-JKT,Asia,0.6649,POST,production,200.0,False
bdfa9601-9060-4ca9-be5c-a2fb2c59ff85,2026-04-22 04:12:39+00:00,88.72.40.56,POST ie-dub.sap-services.internal,Circuit breaker CLOSED for sap-analytics-cloud — normal operation resumed.,204,INFO,EU-017,Ireland | Dublin,IE-DUB,Europe,0.8667,POST,staging,204.0,False
f5bd6518-4568-4d32-a860-4e73b5bb9e5b,2026-04-22 04:12:39+00:00,221.93.148.50,PUT my-kul.sap-services.internal,Service mesh route resolved for sap-s4hana-finance via RFC.,301,INFO,AS-015,Malaysia | Selangor (ex-Kuala Lumpur),MY-KUL,Asia,0.5552,PUT,production,301.0,False
2883f3c3-3fd1-4181-8db1-7efda7239af4,2026-04-22 04:12:40+00:00,192.168.0.173,PUT sg.sap-services.internal,SAP Joule entity extraction completed — 7 entities identified for sap-concur via OData.,200,INFO,AS-016,Singapore,SG,Asia,0.6687,PUT,staging,200.0,False
0610f183-e164-48b2-8700-466cf7d0f7df,2026-04-22 04:12:40+00:00,192.168.9.148,DELETE pl-waw.sap-services.internal,Critical configuration key missing for sap-concur — service cannot start via OData.,500,ERROR,EU-025,Poland | Warsaw,PL-WAW,Europe,0.5111,DELETE,production,500.0,True
3f76f4a3-5e33-4af2-af94-aaa6c504bffd,2026-04-22 04:12:40+00:00,130.156.51.40,GET my-kul.sap-services.internal,CPU utilization at 89% for sap-ariba — performance threshold exceeded.,200,PERF,AS-015,Malaysia | Selangor (ex-Kuala Lumpur),MY-KUL,Asia,0.7986,GET,staging,200.0,False
f0e88e2a-ca90-4bea-a015-9cf57500ce50,2026-04-22 04:12:41+00:00,131.127.24.194,GET ch-gva.sap-services.internal,LLM response cached with TTL 300 s for sap-ariba via RFC.,200,DEBUG,EU-029,Switzerland | Geneva,CH-GVA,Europe,0.8739,GET,staging,200.0,False
1ed2dfba-c1a5-4b48-ba69-96614dc154de,2026-04-22 04:12:41+00:00,216.197.199.15,PUT es-mad.sap-services.internal,Critical configuration key missing for sap-analytics-cloud — service cannot start via BTP-Event.,403,ERROR,EU-026,Spain | Madrid,ES-MAD,Europe,0.8594,PUT,qa,403.0,True
f2398eea-1c04-4be6-b15f-5bf017d0564f,2026-04-22 04:12:41+00:00,69.180.240.175,DELETE it-mil.sap-services.internal,I/O wait time of 174 ms recorded for sap-s4hana-sales database operations.,200,PERF,EU-019,Italy | Milan,IT-MIL,Europe,0.8217,DELETE,staging,200.0,False
2e7c5ff5-fb95-4475-a487-e104f2b8ba0e,2026-04-22 04:12:41+00:00,192.168.0.173,GET de-s.sap-services.internal,Unauthorised access attempt blocked on sap-ariba.,204,AUDIT,EU-010,Germany | South,DE-S,Europe,0.8788,GET,development,204.0,False
c91ba206-ff55-4920-a378-7edb98ef3a98,2026-04-22 04:12:41+00:00,225.184.81.55,GET au-syd.sap-services.internal,Cache entry refreshed for sap-data-sphere key via IDOC.,301,INFO,AU-002,Australia | Sydney,AU-SYD,Australia,0.824,GET,staging,301.0,False
8b92a956-9136-4f69-af09-a37ca21a0f32,2026-04-22 04:12:42+00:00,166.19.156.163,PATCH us-cha.sap-services.internal,LLM response passed content-safety filter for sap-ariba via SOAP.,200,INFO,NA-013,"USA | Chandler, AZ",US-CHA,North America,0.6828,PATCH,production,200.0,False
7b4e7f2c-f019-4130-9352-e4788ab24f0d,2026-04-22 04:12:43+00:00,130.156.51.40,GET pt-hpe.sap-services.internal,Response headers received from sap-intelligent-rpa (BTP-Event).,200,DEBUG,EU-014,HPE CE | Portugal (Primary),PT-HPE,Europe,0.6505,GET,qa,200.0,False
f7f8e065-0cd3-496a-a5c9-292f7699f7f4,2026-04-22 04:12:43+00:00,246.196.87.27,DELETE sg.sap-services.internal,Auto-remediation script executed successfully for sap-s4hana-finance on IDOC.,200,INFO,AS-016,Singapore,SG,Asia,0.7071,DELETE,qa,200.0,False
8b6d679b-13dc-4af3-b761-e030cb368087,2026-04-22 04:12:43+00:00,229.140.23.152,GET th-bkk.sap-services.internal,Unauthorised access attempt blocked on sap-data-sphere.,204,AUDIT,AS-020,Thailand | Bangkok,TH-BKK,Asia,0.9411,GET,sandbox,204.0,False
4e4bce77-e25b-429b-884c-95f3437fc775,2026-04-22 04:12:44+00:00,192.168.5.19,DELETE at-vie.sap-services.internal,Event stream from BTP-Event interrupted — sap-s4hana-finance entering degraded mode.,504,ERROR,EU-002,Austria | Vienna,AT-VIE,Europe,0.8739,DELETE,staging,504.0,True
e6a8cf5f-93d5-48c1-802e-16c82dacfd53,2026-04-22 04:12:44+00:00,59.211.9.207,GET ch-gva.sap-services.internal,Data corruption detected in sap-ariba payload received from REST.,400,ERROR,EU-029,Switzerland | Geneva,CH-GVA,Europe,0.7992,GET,production,400.0,True
b30be1b9-a7a5-4bce-8319-cc5d19981931,2026-04-22 04:12:44+00:00,163.214.94.42,PATCH us-azc.sap-services.internal,LLM rate limit exceeded — all retry attempts exhausted for sap-ariba via REST.,401,ERROR,NA-011,USA | Azure US Central,US-AZC,North America,0.6146,PATCH,staging,401.0,True
ad5514d3-ff64-4541-86d1-2b5e69a0f301,2026-04-22 04:12:44+00:00,41.117.1.245,PUT us-ash.sap-services.internal,Message deserialization failed — unexpected schema version in sap-data-sphere from BAPI.,500,ERROR,NA-009,"USA | Ashburn, VA",US-ASH,North America,0.509,PUT,staging,500.0,True
8dae02e9-8dd5-4810-b48b-0841b5ead497,2026-04-22 04:12:44+00:00,150.110.230.150,DELETE no-osl.sap-services.internal,Message deserialization failed — unexpected schema version in sap-concur from SOAP.,502,ERROR,EU-024,Norway | Oslo,NO-OSL,Europe,0.9734,DELETE,sandbox,502.0,True
24e73f96-9ee2-46e8-bbd4-3ad2acf2c32d,2026-04-22 04:12:44+00:00,192.168.5.205,PUT es-mad.sap-services.internal,User accessed sap-concur resource via REST.,200,AUDIT,EU-026,Spain | Madrid,ES-MAD,Europe,0.9521,PUT,development,200.0,False
8e254fc0-bd0b-47e4-b163-53dc018c3a5f,2026-04-22 04:12:45+00:00,150.110.230.150,POST ie-dub.sap-services.internal,Resource quota check passed for sap-successfactors on BAPI.,200,INFO,EU-017,Ireland | Dublin,IE-DUB,Europe,0.8458,POST,sandbox,200.0,False
26f788d3-acdd-4a14-92f1-50d8ca5a1fae,2026-04-22 04:12:45+00:00,192.168.8.34,GET us-azc.sap-services.internal,Policy compliance check passed for sap-intelligent-rpa.,200,AUDIT,NA-011,USA | Azure US Central,US-AZC,North America,0.9012,GET,production,200.0,False
e084426f-5b52-411b-ba33-732f7b5d4ad8,2026-04-22 04:12:45+00:00,50.49.138.115,POST de-slr2.sap-services.internal,Service sap-data-sphere started successfully on RFC.,200,INFO,EU-012,Germany | St. Leon-Rot,DE-SLR2,Europe,0.502,POST,sandbox,200.0,False
c3b7801a-29f9-4468-93f9-61b01ae3deeb,2026-04-22 04:12:45+00:00,220.141.26.13,DELETE at-vie2.sap-services.internal,Retry policy evaluated: next attempt in 2 s for sap-ariba.,200,DEBUG,EU-003,Austria | Vienna (2),AT-VIE2,Europe,0.9138,DELETE,development,200.0,False
a108e383-3576-4c70-857e-c2275df757a5,2026-04-22 04:12:46+00:00,144.138.68.192,PATCH za-cpt.sap-services.internal,Network round-trip time to OData increased to 796 ms for sap-s4hana-finance.,201,PERF,MEA-008,South Africa | Cape Town,ZA-CPT,Middle East & Africa,0.9339,PATCH,development,201.0,False
d968ca7e-8364-4001-b4e6-221517c992d1,2026-04-22 04:12:46+00:00,177.52.183.80,PATCH de-wdf.sap-services.internal,Privilege escalation attempted on sap-btp-cf.,200,AUDIT,EU-013,Germany | Walldorf,DE-WDF,Europe,0.9332,PATCH,sandbox,200.0,False
440474dc-955b-4452-8fb4-9e1d49805271,2026-04-22 04:12:47+00:00,59.211.9.207,PUT us-tx.sap-services.internal,Circuit breaker OPEN for sap-intelligent-rpa after 5 failures.,500,ERROR,NA-031,USA | Texas,US-TX,North America,0.9477,PUT,sandbox,500.0,True
81111e9b-35e2-4269-b05a-aed39508177a,2026-04-22 04:12:47+00:00,57.115.151.72,GET in-pnq.sap-services.internal,SAP Joule intent score: 0.91 — top intent: 'query_inventory' for sap-data-sphere via BAPI.,204,DEBUG,AS-010,India | Pune,IN-PNQ,Asia,0.6231,GET,development,204.0,False
c49977dc-a563-4333-9341-5c52424e5bb8,2026-04-22 04:12:47+00:00,189.27.174.190,PUT us-ash2.sap-services.internal,Circuit breaker OPEN for sap-ariba after 5 failures.,503,ERROR,NA-010,"USA | Ashburn, VA (2)",US-ASH2,North America,0.8794,PUT,development,503.0,True
7bb1e405-834d-4fd0-931f-86f6bea9c191,2026-04-22 04:12:48+00:00,192.168.7.55,GET us-ash2.sap-services.internal,Circuit breaker CLOSED for sap-analytics-cloud — normal operation resumed.,204,INFO,NA-010,"USA | Ashburn, VA (2)",US-ASH2,North America,0.6478,GET,development,204.0,False
a8c6159e-a285-4853-bb38-73b6a5269d5e,2026-04-22 04:12:48+00:00,163.214.94.42,PATCH in-del.sap-services.internal,Object storage read latency spiked to 199 ms for sap-concur via BAPI.,200,PERF,AS-007,India | Delhi,IN-DEL,Asia,0.8107,PATCH,qa,200.0,False
f711ffe0-12f2-4950-ad52-63c73a2d82fa,2026-04-22 04:12:48+00:00,216.197.199.15,PUT ca-tor2.sap-services.internal,Batch job for sap-ariba finished with 0 errors.,200,INFO,NA-005,Canada | Toronto (2),CA-TOR2,North America,0.5365,PUT,sandbox,200.0,False
2130f562-89db-4ba6-9c27-a7209be25932,2026-04-22 04:12:48+00:00,192.168.1.16,DELETE au-vic.sap-services.internal,Outbound call from sap-successfactors to BAPI timed out after 30 s.,400,ERROR,AU-004,Australia | Victoria,AU-VIC,Australia,0.7858,DELETE,development,400.0,True
1f6def17-8a1e-4db1-8b81-c3acf29fcca2,2026-04-22 04:12:48+00:00,96.196.42.139,DELETE be-stg.sap-services.internal,Data corruption detected in sap-successfactors payload received from OData.,500,ERROR,EU-004,Belgium | St. Ghislain,BE-STG,Europe,0.5142,DELETE,qa,500.0,True
82f67395-b96d-4881-b305-d2e7261c2a8e,2026-04-22 04:12:49+00:00,207.79.62.15,DELETE ae-auh.sap-services.internal,I/O wait time of 195 ms recorded for sap-intelligent-rpa database operations.,201,PERF,MEA-011,UAE | Abu Dhabi,AE-AUH,Middle East & Africa,0.72,DELETE,production,201.0,False
6d7da01c-4b4b-4a8a-bc7b-e8b57a22cc74,2026-04-22 04:12:49+00:00,57.115.151.72,GET pt-hpe.sap-services.internal,Feature flag cache refreshed — 12 flags loaded for sap-s4hana-sales from REST.,204,DEBUG,EU-014,HPE CE | Portugal (Primary),PT-HPE,Europe,0.6708,GET,production,204.0,False
1ea84658-61f4-4039-b190-5708c9dfacfe,2026-04-22 04:12:49+00:00,192.168.1.64,GET ae-dxb2.sap-services.internal,Outbound webhook from sap-s4hana-sales to IDOC delayed — queue backlog detected.,206,WARNING,MEA-015,United Arab Emirates | Dubai (2),AE-DXB2,Middle East & Africa,0.7065,GET,staging,206.0,False
0519db0b-ea27-4b94-8297-58287ac21c77,2026-04-22 04:12:49+00:00,207.41.179.109,DELETE us-az.sap-services.internal,Unauthorised access attempt blocked on sap-fiori-launchpad.,200,AUDIT,NA-008,USA | Arizona,US-AZ,North America,0.9827,DELETE,development,200.0,False
644a2bfb-a778-4d23-99b9-97875650a802,2026-04-22 04:12:49+00:00,216.197.199.15,PUT br-sao.sap-services.internal,Index rebuild finished for sap-successfactors data store via REST.,200,INFO,SA-001,Brazil | São Paulo,BR-SAO,South America,0.7582,PUT,sandbox,200.0,False
117cee06-ec43-4663-8cb7-e51cd9a41921,2026-04-22 04:12:49+00:00,192.168.1.16,PUT hu-hpe.sap-services.internal,Cache miss for sap-analytics-cloud key=session_token.,200,DEBUG,EU-015,Hungary | HPE CE (Primary),HU-HPE,Europe,0.6983,PUT,staging,200.0,False
fdc74fff-b60f-4386-b5d9-837fb942f4ee,2026-04-22 04:12:49+00:00,95.91.54.172,PATCH nl-eem.sap-services.internal,Token issued for sap-s4hana-finance integration.,200,INFO,EU-023,Netherlands | Eemshaven,NL-EEM,Europe,0.8396,PATCH,production,200.0,False
697fa92d-c779-47e8-8195-c1a3edd28730,2026-04-22 04:12:50+00:00,167.180.140.108,PATCH no-osl.sap-services.internal,Slow query detected in sap-concur (REST backend).,200,WARNING,EU-024,Norway | Oslo,NO-OSL,Europe,0.8666,PATCH,staging,200.0,False
ae26de97-a01a-4b08-a95c-5909bd46cd9f,2026-04-22 04:12:50+00:00,97.21.142.76,POST ca-mtl.sap-services.internal,Tenant isolation verified for sap-successfactors request via REST.,200,INFO,NA-002,Canada | Montreal,CA-MTL,North America,0.5558,POST,development,200.0,False
f2a890aa-6437-4a95-be35-20aa6898bd6c,2026-04-22 04:12:51+00:00,93.225.253.213,DELETE ae-dxb.sap-services.internal,SAP Joule context window snapshot saved for sap-analytics-cloud session via BTP-Event.,200,DEBUG,MEA-014,United Arab Emirates | Dubai,AE-DXB,Middle East & Africa,0.9127,DELETE,qa,200.0,False
a84bc6af-4db0-4ac0-976b-0de396be6906,2026-04-22 04:12:51+00:00,103.93.57.36,POST ch-zrh2.sap-services.internal,LLM model BTP-Event selected for inference request from sap-concur.,200,INFO,EU-031,Switzerland | Zürich,CH-ZRH2,Europe,0.5605,POST,production,200.0,False
2c534baa-ac49-4382-a69c-21a4fb47465d,2026-04-22 04:12:51+00:00,119.64.224.237,DELETE cn-nx.sap-services.internal,Deadlock detected in sap-intelligent-rpa database transaction via REST.,502,ERROR,AS-003,China | Ningxia,CN-NX,Asia,0.9277,DELETE,qa,502.0,True
79c931f2-4f95-4ba4-9ffe-19c8b56a8669,2026-04-22 04:12:51+00:00,57.115.151.72,GET us-ash2.sap-services.internal,SAP Joule context window snapshot saved for sap-successfactors session via SOAP.,201,DEBUG,NA-010,"USA | Ashburn, VA (2)",US-ASH2,North America,0.9191,GET,production,201.0,False
5dd5e2ad-75a3-4454-9696-c3842a6e80e0,2026-04-22 04:12:52+00:00,220.141.26.13,PUT at-vie.sap-services.internal,Login outside typical hours noted for sap-s4hana-finance via RFC — no action taken.,200,SECURITY,EU-002,Austria | Vienna,AT-VIE,Europe,0.9421,PUT,development,200.0,True
4d63e7b9-4011-4ebb-bcb3-8a400335c88f,2026-04-22 04:12:53+00:00,207.12.187.118,DELETE fi-ham.sap-services.internal,Message deserialization failed — unexpected schema version in sap-analytics-cloud from SOAP.,500,ERROR,EU-006,Finland | Hamina,FI-HAM,Europe,0.7467,DELETE,staging,500.0,True
063d7d99-5699-4634-ba73-c65c310c260e,2026-04-22 04:12:53+00:00,192.168.1.16,DELETE us-phl.sap-services.internal,Outbound request from sap-ariba to OData returned HTTP 200.,200,INFO,NA-007,"US | Philadelphia, PA",US-PHL,North America,0.7055,DELETE,development,200.0,False
3e98d61f-c73b-4e69-a33a-5e8bb88340f8,2026-04-22 04:12:53+00:00,164.29.7.190,DELETE de-wdf.sap-services.internal,Circuit breaker CLOSED for sap-s4hana-sales — normal operation resumed.,200,INFO,EU-013,Germany | Walldorf,DE-WDF,Europe,0.6504,DELETE,development,200.0,False
18030fc4-e350-4dd6-a05d-03f0d43621e7,2026-04-22 04:12:53+00:00,56.60.130.155,PATCH ae-auh.sap-services.internal,Token expiry imminent — refresh recommended for sap-data-sphere session via OData.,200,WARNING,MEA-011,UAE | Abu Dhabi,AE-AUH,Middle East & Africa,0.8172,PATCH,staging,200.0,False
5bd28bc6-2022-4cb3-bd0d-b08465a2f4b8,2026-04-22 04:12:54+00:00,131.127.24.194,DELETE cn-len.sap-services.internal,Service sap-s4hana-sales unreachable via IDOC.,500,ERROR,AS-001,China | LEN CE (Primary),CN-LEN,Asia,0.6768,DELETE,sandbox,500.0,True
c530ae07-f629-4cc5-a148-ae1551792321,2026-04-22 04:12:55+00:00,31.64.58.17,DELETE ch-zrh2.sap-services.internal,Queue depth exceeding threshold for sap-s4hana-finance.,200,WARNING,EU-031,Switzerland | Zürich,CH-ZRH2,Europe,0.9179,DELETE,staging,200.0,False
658e8292-bcc0-4a6d-b15d-c6491abf5d2f,2026-04-22 04:12:55+00:00,168.128.102.227,DELETE cn-len.sap-services.internal,Batch size set to 32 for sap-concur embedding job via SOAP.,200,DEBUG,AS-001,China | LEN CE (Primary),CN-LEN,Asia,0.8838,DELETE,production,200.0,False
d485934c-07ed-4520-a863-486111eda158,2026-04-22 04:12:55+00:00,236.1.154.83,DELETE us-iad.sap-services.internal,Critical configuration key missing for sap-s4hana-finance — service cannot start via REST.,503,ERROR,NA-024,USA | N. Virginia,US-IAD,North America,0.6246,DELETE,production,503.0,True
a0cce8c4-24d6-4917-ab63-6f1646003952,2026-04-22 04:12:55+00:00,41.117.1.245,POST za-jnb.sap-services.internal,SAP Joule enterprise context injected into prompt for sap-ariba via OData.,200,INFO,MEA-009,South Africa | Johannesburg,ZA-JNB,Middle East & Africa,0.7746,POST,sandbox,200.0,False
70064314-d7c0-4f48-8b7d-4874edcf5aa2,2026-04-22 04:12:55+00:00,59.151.57.2,POST my-kul.sap-services.internal,Circuit breaker CLOSED for sap-data-sphere — normal operation resumed.,200,INFO,AS-015,Malaysia | Selangor (ex-Kuala Lumpur),MY-KUL,Asia,0.7327,POST,development,200.0,False
08695516-2457-4994-9b42-b3b1770fcc7d,2026-04-22 04:12:55+00:00,21.219.60.222,PATCH us-hpe.sap-services.internal,LLM function-calling tool invoked by REST on behalf of sap-fiori-launchpad.,200,INFO,NA-019,USA | HPE CE,US-HPE,North America,0.5658,PATCH,qa,200.0,False
79049c2c-d14d-49f4-9d36-951da2d802b4,2026-04-22 04:12:55+00:00,59.151.57.2,DELETE us-ca.sap-services.internal,Circuit breaker half-open probe succeeded for sap-s4hana-sales via OData — closing.,200,INFO,NA-012,USA | California,US-CA,North America,0.6297,DELETE,sandbox,200.0,False
c4ba9fa3-a006-4571-a6fd-01d5b80b8c2b,2026-04-22 04:12:55+00:00,192.168.6.106,PUT qa-doh.sap-services.internal,Critical configuration key missing for sap-s4hana-finance — service cannot start via RFC.,403,ERROR,MEA-004,Qatar | Doha,QA-DOH,Middle East & Africa,0.6487,PUT,production,403.0,True
c4e114ee-0caf-47d4-98aa-ce8ed8280817,2026-04-22 04:12:56+00:00,62.225.146.243,PUT il-tlv.sap-services.internal,SAP Joule grounding source BTP-Event returned low-confidence results for sap-data-sphere.,429,WARNING,MEA-003,Israel | Tel Aviv,IL-TLV,Middle East & Africa,0.7983,PUT,sandbox,429.0,False
54896c40-8540-47d0-bf4a-6f2c9fcf62cf,2026-04-22 04:12:56+00:00,13.221.29.40,GET ch-zrh2.sap-services.internal,New user session created on sap-concur via RFC.,200,INFO,EU-031,Switzerland | Zürich,CH-ZRH2,Europe,0.6827,GET,development,200.0,False
